1|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|B|BANGPAKONG|BN|1|1B FTTLABNA1673|2017111101|11/11/2017|20:55|12/11/2017|02:00|PSF|24|ED06|04|||||||||||||PSF-24|722E-B-PK|12/11/2017|02:00|12/11/2017|03:51||1|89040-0K010-00|SIREN ASSY  THEFT WARNING|H681|L1-08-C4|10|10|1||G|11/11/2017|20:55|11/11/2017|15:55|11/11/2017|15:55||11/11/2017|07:30|1111|||CB2|
58|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5599|2017111302|12/11/2017|02:07|13/11/2017|07:30|PPA1|11|CD16|01|||||||||||||PPA1-11|722F-P-P1|13/11/2017|07:30|13/11/2017|15:13||7|86140-0KB70-00|RECEIVER ASSY  RADIO & DISPLAY|U315|A5.SA- R10|4|4|1|||12/11/2017|02:07|11/11/2017|18:04|11/11/2017|18:04||11/11/2017|07:30|1311||||
59|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B5670|2017111302|11/11/2017|16:50|11/11/2017|22:40|PSA|05|SD11|06|||||||||||||PSA-05|722B-S-S1|11/11/2017|22:40|13/11/2017|10:33||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 05.|4|24|6|||11/11/2017|16:50|11/11/2017|12:40|11/11/2017|12:40||11/11/2017|07:30|1311||||
60|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B5670|2017111302|11/11/2017|16:50|11/11/2017|22:40|PSA|05|SD11|06|||||||||||||PSA-05|722B-S-S1|11/11/2017|22:40|13/11/2017|10:33||2|86100-0K143-00|RECEIVER ASSY RADIO & NAVIGATION|E453|IP1  - A03|4|12|3||8|11/11/2017|16:50|11/11/2017|12:40|11/11/2017|12:40||11/11/2017|07:30|1311||||
61|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B5670|2017111302|11/11/2017|16:50|11/11/2017|22:40|PSA|05|SD11|06|||||||||||||PSA-05|722B-S-S1|11/11/2017|22:40|13/11/2017|10:33||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1. - A08|4|20|5||8|11/11/2017|16:50|11/11/2017|12:40|11/11/2017|12:40||11/11/2017|07:30|1311||||
62|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B5670|2017111302|11/11/2017|16:50|11/11/2017|22:40|PSA|05|SD11|06|||||||||||||PSA-05|722B-S-S1|11/11/2017|22:40|13/11/2017|10:33||4|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1. - A08|4|4|1||8|11/11/2017|16:50|11/11/2017|12:40|11/11/2017|12:40||11/11/2017|07:30|1311||||
63|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5600|2017111303|13/11/2017|13:17|13/11/2017|20:00|PPA1|17|CD16|02|||||||||||||PPA1-17|722F-P-P1|13/11/2017|20:00|13/11/2017|22:13||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|24|6|||13/11/2017|13:17|13/11/2017|07:22|13/11/2017|07:22||11/11/2017|07:30|1311||||
64|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5600|2017111303|13/11/2017|13:17|13/11/2017|20:00|PPA1|17|CD16|02|||||||||||||PPA1-17|722F-P-P1|13/11/2017|20:00|13/11/2017|22:13||2|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|8|2|||13/11/2017|13:17|13/11/2017|07:22|13/11/2017|07:22||11/11/2017|07:30|1311||||
65|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5600|2017111303|13/11/2017|13:17|13/11/2017|20:00|PPA1|17|CD16|02|||||||||||||PPA1-17|722F-P-P1|13/11/2017|20:00|13/11/2017|22:13||3|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1|||13/11/2017|13:17|13/11/2017|07:22|13/11/2017|07:22||11/11/2017|07:30|1311||||
66|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5600|2017111303|13/11/2017|13:17|13/11/2017|20:00|PPA1|17|CD16|02|||||||||||||PPA1-17|722F-P-P1|13/11/2017|20:00|13/11/2017|22:13||4|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|8|2|||13/11/2017|13:17|13/11/2017|07:22|13/11/2017|07:22||11/11/2017|07:30|1311||||
67|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5600|2017111303|13/11/2017|13:17|13/11/2017|20:00|PPA1|17|CD16|02|||||||||||||PPA1-17|722F-P-P1|13/11/2017|20:00|13/11/2017|22:13||5|86100-0K101-00|RECEIVER ASSY  RADIO & NAVIGATION|U805|A5.SA- R10|4|4|1|||13/11/2017|13:17|13/11/2017|07:22|13/11/2017|07:22||11/11/2017|07:30|1311||||
68|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5600|2017111303|13/11/2017|13:17|13/11/2017|20:00|PPA1|17|CD16|02|||||||||||||PPA1-17|722F-P-P1|13/11/2017|20:00|13/11/2017|22:13||6|86100-0K213-00|RECEIVER ASSY  RADIO & NAVIGATION|U804|A5.SA- R10|4|4|1|||13/11/2017|13:17|13/11/2017|07:22|13/11/2017|07:22||11/11/2017|07:30|1311||||
69|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5600|2017111303|13/11/2017|13:17|13/11/2017|20:00|PPA1|17|CD16|02|||||||||||||PPA1-17|722F-P-P1|13/11/2017|20:00|13/11/2017|22:13||7|86120-0KA41-00|RECEIVER ASSY  RADIO|K049|A5.SA- R10|4|4|1|||13/11/2017|13:17|13/11/2017|07:22|13/11/2017|07:22||11/11/2017|07:30|1311||||
70|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B5671|2017111303|12/11/2017|05:23|13/11/2017|10:20|PSA|09|SD11|02|||||||||||||PSA-09|722B-S-S1|13/11/2017|10:20|13/11/2017|14:26||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 05.|4|20|5|||12/11/2017|05:23|11/11/2017|19:49|11/11/2017|19:49||11/11/2017|07:30|1311||||
71|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B5671|2017111303|12/11/2017|05:23|13/11/2017|10:20|PSA|09|SD11|02|||||||||||||PSA-09|722B-S-S1|13/11/2017|10:20|13/11/2017|14:26||2|86100-0K143-00|RECEIVER ASSY RADIO & NAVIGATION|E453|IP1  - A03|4|12|3||8|12/11/2017|05:23|11/11/2017|19:49|11/11/2017|19:49||11/11/2017|07:30|1311||||
72|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B5671|2017111303|12/11/2017|05:23|13/11/2017|10:20|PSA|09|SD11|02|||||||||||||PSA-09|722B-S-S1|13/11/2017|10:20|13/11/2017|14:26||3|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|4|1||8|12/11/2017|05:23|11/11/2017|19:49|11/11/2017|19:49||11/11/2017|07:30|1311||||
73|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B5671|2017111303|12/11/2017|05:23|13/11/2017|10:20|PSA|09|SD11|02|||||||||||||PSA-09|722B-S-S1|13/11/2017|10:20|13/11/2017|14:26||4|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1. - A08|4|12|3||8|12/11/2017|05:23|11/11/2017|19:49|11/11/2017|19:49||11/11/2017|07:30|1311||||
74|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B5671|2017111303|12/11/2017|05:23|13/11/2017|10:20|PSA|09|SD11|02|||||||||||||PSA-09|722B-S-S1|13/11/2017|10:20|13/11/2017|14:26||5|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1. - A08|4|12|3||8|12/11/2017|05:23|11/11/2017|19:49|11/11/2017|19:49||11/11/2017|07:30|1311||||
75|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5601|2017111304|13/11/2017|13:17|13/11/2017|20:00|PPA1|23|CD16|02|||||||||||||PPA1-23|722F-P-P1|13/11/2017|20:00|14/11/2017|03:13||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|8|2|||13/11/2017|13:17|13/11/2017|07:22|13/11/2017|07:22||11/11/2017|07:30|1311||||
76|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5601|2017111304|13/11/2017|13:17|13/11/2017|20:00|PPA1|23|CD16|02|||||||||||||PPA1-23|722F-P-P1|13/11/2017|20:00|14/11/2017|03:13||2|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|8|2|||13/11/2017|13:17|13/11/2017|07:22|13/11/2017|07:22||11/11/2017|07:30|1311||||
77|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5601|2017111304|13/11/2017|13:17|13/11/2017|20:00|PPA1|23|CD16|02|||||||||||||PPA1-23|722F-P-P1|13/11/2017|20:00|14/11/2017|03:13||3|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1|||13/11/2017|13:17|13/11/2017|07:22|13/11/2017|07:22||11/11/2017|07:30|1311||||
78|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5601|2017111304|13/11/2017|13:17|13/11/2017|20:00|PPA1|23|CD16|02|||||||||||||PPA1-23|722F-P-P1|13/11/2017|20:00|14/11/2017|03:13||4|86100-0K213-00|RECEIVER ASSY  RADIO & NAVIGATION|U804|A5.SA- R10|4|4|1|||13/11/2017|13:17|13/11/2017|07:22|13/11/2017|07:22||11/11/2017|07:30|1311||||
79|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|P|BANPHO|P1|1|1P FTTLAP1B5601|2017111304|13/11/2017|13:17|13/11/2017|20:00|PPA1|23|CD16|02|||||||||||||PPA1-23|722F-P-P1|13/11/2017|20:00|14/11/2017|03:13||5|86120-0KA41-00|RECEIVER ASSY  RADIO|K049|A5.SA- R10|4|4|1|||13/11/2017|13:17|13/11/2017|07:22|13/11/2017|07:22||11/11/2017|07:30|1311||||
80|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B5672|2017111304|12/11/2017|05:23|13/11/2017|10:20|PSA|13|SD11|02|||||||||||||PSA-13|722B-S-S1|13/11/2017|10:20|13/11/2017|19:30||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 05.|4|20|5|||12/11/2017|05:23|11/11/2017|19:49|11/11/2017|19:49||11/11/2017|07:30|1311||||
81|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B5672|2017111304|12/11/2017|05:23|13/11/2017|10:20|PSA|13|SD11|02|||||||||||||PSA-13|722B-S-S1|13/11/2017|10:20|13/11/2017|19:30||2|86100-0K143-00|RECEIVER ASSY RADIO & NAVIGATION|E453|IP1  - A03|4|16|4||8|12/11/2017|05:23|11/11/2017|19:49|11/11/2017|19:49||11/11/2017|07:30|1311||||
82|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B5672|2017111304|12/11/2017|05:23|13/11/2017|10:20|PSA|13|SD11|02|||||||||||||PSA-13|722B-S-S1|13/11/2017|10:20|13/11/2017|19:30||3|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1. - A08|4|20|5||8|12/11/2017|05:23|11/11/2017|19:49|11/11/2017|19:49||11/11/2017|07:30|1311||||
83|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B5672|2017111304|12/11/2017|05:23|13/11/2017|10:20|PSA|13|SD11|02|||||||||||||PSA-13|722B-S-S1|13/11/2017|10:20|13/11/2017|19:30||4|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1. - A08|4|8|2||8|12/11/2017|05:23|11/11/2017|19:49|11/11/2017|19:49||11/11/2017|07:30|1311||||
84|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B5673|2017111305|12/11/2017|05:23|13/11/2017|10:20|PSA|17|SD11|02|||||||||||||PSA-17|722B-S-S1|13/11/2017|10:20|13/11/2017|22:33||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 05.|4|16|4|||12/11/2017|05:23|11/11/2017|19:49|11/11/2017|19:49||11/11/2017|07:30|1311||||
85|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B5673|2017111305|12/11/2017|05:23|13/11/2017|10:20|PSA|17|SD11|02|||||||||||||PSA-17|722B-S-S1|13/11/2017|10:20|13/11/2017|22:33||2|86100-0K143-00|RECEIVER ASSY RADIO & NAVIGATION|E453|IP1  - A03|4|12|3||8|12/11/2017|05:23|11/11/2017|19:49|11/11/2017|19:49||11/11/2017|07:30|1311||||
86|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B5673|2017111305|12/11/2017|05:23|13/11/2017|10:20|PSA|17|SD11|02|||||||||||||PSA-17|722B-S-S1|13/11/2017|10:20|13/11/2017|22:33||3|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|4|1||8|12/11/2017|05:23|11/11/2017|19:49|11/11/2017|19:49||11/11/2017|07:30|1311||||
87|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B5673|2017111305|12/11/2017|05:23|13/11/2017|10:20|PSA|17|SD11|02|||||||||||||PSA-17|722B-S-S1|13/11/2017|10:20|13/11/2017|22:33||4|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1. - A08|4|12|3||8|12/11/2017|05:23|11/11/2017|19:49|11/11/2017|19:49||11/11/2017|07:30|1311||||
88|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|S|SAMRONG|S1|1|1S FTTLAS1B5673|2017111305|12/11/2017|05:23|13/11/2017|10:20|PSA|17|SD11|02|||||||||||||PSA-17|722B-S-S1|13/11/2017|10:20|13/11/2017|22:33||5|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1. - A08|4|16|4||8|12/11/2017|05:23|11/11/2017|19:49|11/11/2017|19:49||11/11/2017|07:30|1311||||
89|FTTL|A|FUJITSU TEN (THAILAND) CO.,LTD.|C|GATEWAY#2|C5|1|1C FTTLAC5A0251|2017111401|13/11/2017|11:54|14/11/2017|08:56|KD01|01|KD01|01|||||||||||||||||14/11/2017|08:56||1|86140-02550-00|RECEIVER ASSY  RADIO & DISPLAY|T502|LQ   -  04|3|27|9|||13/11/2017|11:54|13/11/2017|07:01|13/11/2017|07:01||11/11/2017|07:30|1411||||
